,0
8596,2
8597,2
8598,2
8599,2
8600,3
8601,2
8602,2
8603,1
8604,1
8605,1
8606,2
8607,2
8608,1
8609,1
8610,1
8611,1
8612,1
8613,2
8614,2
8615,1
8616,1
8617,2
8618,2
8619,2
8620,2
8621,2
8622,2
8623,2
8624,2
8625,2
8626,2
8627,2
8628,2
8629,2
8630,2
8631,2
8632,2
8633,2
8634,2
8635,2
8636,2
8637,2
8638,2
8639,2
8640,2
8641,2
8642,2
8643,1
8644,2
8645,2
8646,2
8647,2
8648,2
8649,2
8650,2
8651,2
8652,2
8653,2
8654,2
8655,2
8656,2
8657,2
8658,2
8659,2
8660,3
8661,2
8662,2
8663,2
8664,2
8665,1
8666,1
8667,2
8668,2
8669,2
8670,2
8671,2
8672,2
8673,2
8674,2
8675,2
8676,2
8677,2
8678,2
8679,2
8680,2
8681,0
8682,2
8683,2
8684,2
8685,2
8686,2
8687,0
8688,2
8689,2
8690,2
8691,0
8692,2
8693,1
8694,2
8695,2
8696,2
8697,2
8698,2
8699,2
8700,2
8701,1
8702,1
8703,1
8704,1
8705,1
8706,2
8707,2
8708,2
8709,2
8710,2
8711,2
8712,2
8713,2
8714,2
8715,2
8716,2
8717,2
8718,1
8719,2
8720,2
8721,2
8722,2
8723,2
8724,2
8725,2
8726,1
8727,1
8728,2
8729,1
8730,2
8731,1
8732,2
8733,2
8734,1
8735,2
8736,2
8737,2
8738,2
8739,1
8740,2
8741,2
8742,1
8743,2
8744,2
8745,2
8746,2
8747,2
8748,2
8749,2
8750,1
8751,2
8752,2
8753,2
8754,2
8755,3
8756,2
8757,2
8758,2
8759,2
8760,2
8761,2
8762,2
8763,2
8764,2
8765,2
8766,1
8767,2
8768,3
8769,2
8770,2
8771,2
8772,2
8773,2
8774,2
8775,1
8776,1
8777,2
8778,2
8779,2
8780,2
8781,2
8782,2
8783,2
8784,2
8785,2
8786,2
8787,2
8788,2
8789,2
8790,2
8791,2
8792,2
8793,2
8794,2
8795,2
8796,2
8797,2
8798,2
8799,2
8800,1
8801,1
8802,1
8803,2
8804,2
8805,2
8806,2
8807,1
8808,2
8809,2
8810,2
8811,2
8812,2
8813,2
8814,2
8815,2
8816,2
8817,2
8818,1
8819,2
8820,2
8821,2
8822,2
8823,2
8824,2
8825,2
8826,2
8827,2
8828,2
8829,2
8830,2
8831,1
8832,2
8833,2
8834,2
8835,2
8836,2
8837,2
8838,2
8839,2
8840,2
8841,2
8842,2
8843,2
8844,2
8845,2
8846,2
8847,1
8848,2
8849,1
8850,2
8851,2
8852,2
8853,2
8854,2
8855,2
8856,2
8857,2
8858,2
8859,2
8860,2
8861,2
8862,2
8863,2
8864,2
8865,2
8866,2
8867,2
8868,2
8869,2
8870,2
8871,2
8872,2
8873,2
8874,2
8875,2
8876,1
8877,2
8878,1
8879,1
8880,3
8881,3
8882,0
8883,3
8884,3
8885,3
8886,3
8887,3
8888,0
8889,0
8890,3
8891,3
8892,0
8893,0
8894,3
8895,0
8896,0
8897,1
8898,0
8899,0
8900,0
8901,0
8902,3
8903,3
8904,0
8905,0
8906,0
8907,0
8908,3
8909,0
8910,0
8911,0
8912,0
8913,0
8914,0
8915,3
8916,1
8917,3
8918,1
8919,3
8920,0
8921,3
8922,0
8923,1
8924,3
8925,3
8926,3
8927,3
8928,1
8929,0
8930,1
8931,3
8932,3
8933,3
8934,0
8935,3
8936,0
8937,1
8938,3
8939,3
8940,3
8941,1
8942,3
8943,2
8944,0
8945,3
8946,0
8947,0
8948,0
8949,1
8950,3
8951,3
8952,3
8953,0
8954,0
8955,1
8956,1
8957,0
8958,3
8959,0
8960,1
8961,1
8962,0
8963,1
8964,3
8965,0
8966,0
8967,1
8968,1
8969,0
8970,3
8971,3
8972,1
8973,1
8974,0
8975,1
8976,0
8977,1
8978,3
8979,0
8980,3
8981,0
8982,0
8983,1
8984,1
8985,1
8986,1
8987,1
8988,3
8989,3
8990,3
8991,3
8992,3
8993,3
8994,3
8995,3
8996,3
8997,3
8998,3
8999,0
9000,3
9001,3
9002,3
9003,3
9004,3
9005,3
9006,3
9007,3
9008,3
9009,3
9010,1
9011,3
9012,3
9013,3
9014,3
9015,3
9016,3
9017,3
9018,3
9019,3
9020,3
9021,3
9022,3
9023,1
9024,3
9025,3
9026,1
9027,3
9028,3
9029,3
9030,3
9031,3
9032,3
9033,0
9034,1
9035,1
9036,1
9037,1
9038,2
9039,1
9040,2
9041,3
9042,1
9043,2
9044,3
9045,2
9046,2
9047,2
9048,1
9049,2
9050,1
9051,1
9052,3
9053,2
9054,1
9055,1
9056,1
9057,1
9058,3
9059,3
9060,3
9061,3
9062,2
9063,1
9064,2
9065,1
9066,1
9067,1
9068,1
9069,0
9070,2
9071,1
9072,1
9073,3
9074,3
9075,2
9076,1
9077,3
9078,2
9079,1
9080,2
9081,2
9082,0
9083,3
9084,3
9085,2
9086,2
9087,2
9088,1
9089,1
9090,2
9091,1
9092,3
9093,1
9094,3
9095,1
9096,2
9097,2
9098,1
9099,3
9100,3
9101,2
9102,2
9103,2
9104,2
9105,1
9106,1
9107,1
9108,2
9109,1
9110,3
9111,1
9112,2
9113,3
9114,2
9115,1
9116,1
9117,2
9118,1
9119,2
9120,2
9121,2
9122,2
9123,2
9124,1
9125,2
9126,2
9127,1
9128,2
9129,1
9130,1
9131,1
9132,2
9133,1
9134,1
9135,2
9136,1
9137,2
9138,1
9139,1
9140,2
9141,2
9142,1
9143,2
9144,2
9145,2
9146,2
9147,1
9148,1
9149,2
9150,2
9151,2
9152,2
9153,2
9154,2
9155,2
9156,2
9157,2
9158,2
9159,2
9160,1
9161,2
9162,2
9163,3
9164,2
9165,1
9166,2
9167,2
9168,2
9169,2
9170,1
9171,2
9172,2
9173,2
9174,1
9175,2
9176,2
9177,2
9178,2
9179,2
9180,2
9181,2
9182,2
9183,1
9184,1
9185,1
9186,2
9187,1
9188,1
9189,2
9190,3
9191,1
9192,3
9193,3
9194,3
9195,3
9196,1
9197,1
9198,3
9199,3
9200,3
9201,3
9202,3
9203,3
9204,3
9205,3
9206,3
9207,3
9208,3
9209,3
9210,3
9211,3
9212,3
9213,3
9214,3
9215,1
9216,3
9217,3
9218,0
9219,3
9220,3
9221,3
9222,3
9223,3
9224,3
9225,3
9226,3
9227,3
9228,3
9229,3
9230,3
9231,3
9232,3
9233,3
9234,3
9235,3
9236,3
9237,3
9238,3
9239,1
9240,3
9241,3
9242,3
9243,3
9244,3
9245,3
9246,3
9247,3
9248,3
9249,3
9250,3
9251,3
9252,3
9253,3
9254,3
9255,3
9256,3
9257,3
9258,3
9259,3
9260,3
9261,3
9262,3
9263,3
9264,3
9265,3
9266,3
9267,3
9268,3
9269,3
9270,1
9271,3
9272,3
9273,3
9274,3
9275,3
9276,3
9277,3
9278,3
9279,3
9280,3
9281,3
9282,3
9283,3
9284,3
9285,3
9286,3
9287,3
9288,3
9289,3
9290,3
9291,3
9292,3
9293,3
9294,3
9295,3
9296,3
9297,3
9298,3
9299,3
9300,3
9301,3
9302,3
9303,3
9304,3
9305,3
9306,3
9307,3
9308,3
9309,3
9310,3
9311,3
9312,3
9313,3
9314,3
9315,3
9316,3
9317,3
9318,3
9319,3
9320,3
9321,3
9322,3
9323,3
9324,3
9325,3
9326,3
9327,3
9328,3
9329,3
9330,3
9331,3
9332,3
9333,3
9334,3
9335,3
9336,3
9337,3
9338,0
9339,3
9340,3
9341,3
9342,3
9343,3
9344,1
9345,3
9346,1
9347,3
9348,3
9349,3
9350,3
9351,3
9352,3
9353,3
9354,3
9355,3
9356,3
9357,3
9358,3
9359,3
9360,3
9361,3
9362,3
9363,3
9364,3
9365,0
9366,3
9367,3
9368,0
9369,3
9370,1
9371,3
9372,3
9373,3
9374,3
9375,3
9376,3
9377,3
9378,3
9379,3
9380,3
9381,3
9382,3
9383,3
9384,3
9385,3
9386,3
9387,3
9388,3
9389,3
9390,3
9391,3
9392,3
9393,3
9394,3
9395,3
9396,3
9397,3
9398,3
9399,3
9400,3
9401,3
9402,3
9403,3
9404,3
9405,1
9406,3
9407,3
9408,3
9409,3
9410,3
9411,3
9412,0
9413,3
9414,3
9415,3
9416,3
9417,3
9418,3
9419,3
9420,3
9421,1
9422,3
9423,1
9424,3
9425,3
9426,3
9427,3
9428,3
9429,3
9430,1
9431,3
9432,3
9433,3
9434,3
9435,3
9436,3
9437,3
9438,3
9439,3
9440,3
9441,3
9442,3
9443,1
9444,3
9445,1
9446,3
9447,1
9448,3
9449,3
9450,3
9451,3
9452,3
9453,3
9454,1
9455,1
9456,3
9457,3
9458,3
9459,3
9460,3
9461,3
9462,3
9463,3
9464,3
9465,3
9466,1
9467,3
9468,3
9469,3
9470,3
9471,3
9472,3
9473,1
9474,3
9475,3
9476,3
9477,3
9478,3
9479,3
9480,3
9481,3
9482,1
9483,1
9484,3
9485,3
9486,3
9487,3
9488,3
9489,3
9490,3
9491,3
9492,3
9493,3
9494,3
9495,3
9496,3
9497,3
9498,3
9499,3
9500,3
9501,3
9502,3
9503,3
9504,3
9505,3
9506,1
9507,3
9508,3
9509,1
9510,1
9511,3
9512,1
9513,3
9514,1
9515,1
9516,1
9517,3
9518,3
9519,3
9520,1
9521,1
9522,1
9523,3
9524,3
9525,1
9526,3
9527,3
9528,3
9529,3
9530,1
9531,3
9532,3
9533,1
9534,3
9535,3
9536,3
9537,3
9538,3
9539,3
9540,3
9541,3
9542,3
9543,3
9544,3
9545,3
9546,3
9547,1
9548,1
9549,3
9550,3
9551,3
9552,3
9553,3
9554,3
9555,1
9556,3
9557,3
9558,3
9559,3
9560,3
9561,3
9562,1
9563,3
9564,1
9565,1
9566,1
9567,3
9568,3
9569,3
9570,1
9571,3
9572,3
9573,3
9574,3
9575,3
9576,3
9577,3
9578,1
9579,3
9580,3
9581,1
9582,3
9583,1
9584,3
9585,1
9586,3
9587,3
9588,3
9589,3
9590,3
9591,1
9592,3
9593,3
9594,3
9595,3
9596,3
9597,3
9598,3
9599,3
9600,3
9601,3
9602,3
9603,3
9604,1
9605,3
9606,3
9607,3
9608,3
9609,3
9610,3
9611,3
9612,3
9613,3
9614,3
9615,3
9616,3
9617,3
9618,3
9619,3
9620,3
9621,3
9622,1
9623,3
9624,3
9625,1
9626,3
9627,3
9628,3
9629,3
9630,3
9631,1
9632,1
9633,3
9634,3
9635,3
9636,3
9637,3
9638,3
9639,3
9640,3
9641,3
9642,1
9643,3
9644,3
9645,3
9646,3
9647,3
9648,3
9649,3
9650,3
9651,3
9652,3
9653,3
9654,3
9655,3
9656,3
9657,3
9658,3
9659,1
9660,3
9661,3
9662,3
9663,3
9664,3
9665,3
9666,1
9667,3
9668,3
9669,3
9670,3
9671,3
9672,1
9673,3
9674,3
9675,3
9676,3
9677,3
9678,3
9679,1
9680,3
9681,3
9682,3
9683,3
9684,3
9685,3
9686,3
9687,1
9688,1
9689,3
9690,3
9691,3
9692,1
9693,3
9694,3
9695,3
9696,3
9697,3
9698,3
9699,3
9700,3
9701,3
9702,3
9703,3
9704,3
9705,3
9706,3
9707,2
9708,3
9709,3
9710,3
9711,3
9712,3
9713,3
9714,3
9715,3
9716,3
9717,3
9718,3
9719,3
9720,3
9721,3
9722,3
9723,1
9724,3
9725,3
9726,2
9727,3
9728,1
9729,3
9730,3
9731,3
9732,3
9733,3
9734,3
9735,3
9736,3
9737,3
9738,3
9739,3
9740,3
9741,3
9742,3
9743,3
9744,3
9745,3
9746,3
9747,3
9748,3
9749,3
9750,3
9751,1
9752,3
9753,3
9754,3
9755,3
9756,3
9757,3
9758,3
9759,3
9760,3
9761,3
9762,3
9763,3
9764,3
9765,3
9766,3
9767,3
9768,3
9769,3
9770,3
9771,3
9772,3
9773,3
9774,3
9775,3
9776,3
9777,3
9778,3
9779,3
9780,3
9781,3
9782,3
9783,3
9784,3
9785,3
9786,3
9787,1
9788,3
9789,3
9790,3
9791,3
9792,3
9793,3
9794,3
9795,2
9796,3
9797,3
9798,3
9799,2
9800,3
9801,3
9802,1
9803,3
9804,3
9805,3
9806,1
9807,3
9808,3
9809,3
9810,3
9811,3
9812,3
9813,3
9814,3
9815,3
9816,3
9817,3
9818,3
9819,3
9820,3
9821,3
9822,3
9823,3
9824,3
9825,3
9826,3
9827,3
9828,3
9829,3
9830,3
9831,3
9832,3
9833,3
9834,3
9835,3
9836,3
9837,3
9838,3
9839,3
9840,3
9841,3
9842,3
9843,3
9844,3
9845,3
9846,3
9847,3
9848,1
9849,3
9850,3
9851,3
9852,3
9853,3
9854,3
9855,3
9856,3
9857,3
9858,3
9859,3
9860,3
9861,3
9862,3
9863,3
9864,3
9865,3
9866,3
9867,3
9868,3
9869,3
9870,3
9871,3
9872,3
9873,3
9874,3
9875,3
9876,3
9877,3
9878,3
9879,3
9880,3
9881,3
9882,3
9883,3
9884,3
9885,3
9886,3
9887,3
9888,3
9889,3
9890,3
9891,3
9892,3
9893,3
9894,3
9895,3
9896,3
9897,3
9898,3
9899,3
9900,3
9901,3
9902,3
9903,3
9904,3
9905,3
9906,3
9907,3
9908,2
9909,2
9910,3
9911,3
9912,2
9913,3
9914,2
9915,2
9916,3
9917,2
9918,3
9919,3
9920,3
9921,2
9922,2
9923,2
9924,2
9925,2
9926,2
9927,2
9928,2
9929,2
9930,2
9931,2
9932,2
9933,2
9934,3
9935,3
9936,3
9937,3
9938,3
9939,3
9940,2
9941,3
9942,2
9943,3
9944,3
9945,2
9946,2
9947,2
9948,2
9949,2
9950,2
9951,2
9952,2
9953,2
9954,2
9955,3
9956,3
9957,3
9958,2
9959,2
9960,3
9961,3
9962,3
9963,2
9964,3
9965,2
9966,2
9967,3
9968,2
9969,2
9970,3
9971,3
9972,3
9973,3
9974,2
9975,2
9976,3
9977,2
9978,3
9979,2
9980,2
9981,3
9982,2
9983,3
9984,2
9985,2
9986,2
9987,2
9988,2
9989,2
9990,2
9991,2
9992,3
9993,2
9994,2
9995,2
9996,2
9997,2
9998,2
9999,2
10000,2
10001,2
10002,2
10003,2
10004,3
10005,2
10006,2
10007,2
10008,3
10009,2
10010,2
10011,2
10012,3
10013,2
10014,1
10015,2
10016,2
10017,2
10018,1
10019,3
10020,3
10021,2
10022,1
10023,2
10024,1
10025,3
10026,3
10027,3
10028,3
10029,3
10030,3
10031,1
10032,3
10033,1
10034,1
10035,1
10036,1
10037,3
10038,3
10039,3
10040,3
10041,3
10042,1
10043,1
10044,1
10045,1
10046,1
10047,3
10048,3
10049,3
10050,3
10051,1
10052,3
10053,3
10054,3
10055,3
10056,1
10057,3
10058,1
10059,3
10060,3
10061,1
10062,1
10063,1
10064,3
10065,1
10066,1
10067,1
10068,1
10069,3
10070,3
10071,3
10072,3
10073,1
10074,1
10075,1
10076,1
10077,3
10078,3
10079,1
10080,1
10081,3
10082,1
10083,1
10084,1
10085,1
10086,3
10087,3
10088,1
10089,3
10090,3
10091,3
10092,3
10093,3
10094,3
10095,3
10096,1
10097,1
10098,1
10099,1
10100,1
10101,1
10102,1
10103,3
10104,3
10105,3
10106,3
10107,1
10108,3
10109,1
10110,1
10111,3
10112,1
10113,3
10114,1
10115,1
10116,3
10117,1
10118,1
10119,3
10120,3
10121,1
10122,3
10123,1
10124,1
10125,1
10126,3
10127,3
10128,1
10129,3
10130,3
10131,1
10132,1
10133,1
10134,1
10135,3
10136,3
10137,3
10138,1
10139,1
10140,3
10141,1
10142,1
10143,0
10144,1
10145,1
10146,1
10147,3
10148,1
10149,1
10150,3
10151,3
10152,3
10153,1
10154,3
10155,1
10156,3
10157,3
10158,3
10159,1
10160,3
10161,3
10162,1
10163,1
10164,1
10165,1
10166,3
10167,1
10168,3
10169,1
10170,1
10171,1
10172,0
10173,1
10174,1
10175,3
10176,1
10177,1
10178,3
10179,1
10180,3
10181,3
10182,1
10183,1
10184,1
10185,3
10186,3
10187,1
10188,1
10189,3
10190,3
10191,1
10192,3
10193,1
10194,3
10195,3
10196,1
10197,1
10198,1
10199,3
10200,3
10201,3
10202,3
10203,1
10204,1
10205,3
10206,3
10207,3
10208,3
10209,1
10210,3
10211,1
10212,1
10213,3
10214,3
10215,3
10216,1
10217,1
10218,3
10219,0
10220,0
10221,3
10222,3
10223,3
10224,3
10225,0
10226,1
10227,1
10228,1
10229,3
10230,3
10231,3
10232,3
10233,3
10234,3
10235,3
10236,3
10237,3
10238,3
10239,3
10240,3
10241,3
10242,3
10243,3
10244,3
10245,3
10246,3
10247,3
10248,3
10249,3
10250,3
10251,3
10252,3
10253,3
10254,3
10255,3
10256,3
10257,3
10258,3
10259,3
10260,3
10261,3
10262,3
10263,3
10264,3
10265,3
10266,3
10267,3
10268,3
10269,3
10270,3
10271,3
10272,3
10273,3
10274,3
10275,3
10276,3
10277,3
10278,3
10279,3
10280,3
10281,3
10282,3
10283,3
10284,3
10285,3
10286,3
10287,3
10288,3
10289,3
10290,3
10291,3
10292,3
10293,3
10294,3
10295,3
10296,3
10297,3
10298,3
10299,3
10300,3
10301,3
10302,3
10303,3
10304,3
10305,3
10306,3
10307,3
10308,3
10309,3
10310,3
10311,3
10312,3
10313,3
10314,3
10315,3
10316,3
10317,3
10318,3
10319,3
10320,3
10321,3
10322,3
10323,3
10324,3
10325,3
10326,3
10327,3
10328,3
10329,3
10330,1
10331,3
10332,3
10333,3
10334,3
10335,3
10336,3
10337,3
10338,3
10339,3
10340,3
10341,3
10342,3
10343,3
10344,3
10345,3
10346,3
10347,3
10348,3
10349,3
10350,3
10351,3
10352,3
10353,3
10354,1
10355,3
10356,3
10357,3
10358,3
10359,3
10360,3
10361,3
10362,3
10363,3
10364,3
10365,3
10366,1
10367,3
10368,3
10369,3
10370,3
10371,3
10372,3
10373,3
10374,3
10375,3
10376,3
10377,3
10378,3
10379,3
10380,3
10381,3
10382,3
10383,3
10384,3
10385,3
10386,3
10387,3
10388,3
10389,3
10390,3
10391,3
10392,3
10393,3
10394,3
10395,3
10396,3
10397,3
10398,3
10399,3
10400,3
10401,3
10402,3
10403,2
10404,3
10405,3
10406,3
10407,3
10408,3
10409,3
10410,3
10411,3
10412,3
10413,3
10414,3
10415,3
10416,3
10417,3
10418,3
10419,3
10420,3
10421,3
10422,3
10423,3
10424,3
10425,3
10426,3
10427,3
10428,3
10429,3
10430,3
10431,3
10432,3
10433,3
10434,3
10435,3
10436,3
10437,3
10438,3
10439,3
10440,3
10441,3
10442,3
10443,3
10444,3
10445,3
10446,3
10447,3
10448,3
10449,3
10450,3
10451,3
10452,3
10453,3
10454,3
10455,3
10456,3
10457,3
10458,3
10459,3
10460,3
10461,3
10462,3
10463,3
10464,3
10465,3
10466,3
10467,3
10468,3
10469,3
10470,3
10471,3
10472,3
10473,3
10474,3
10475,3
10476,3
10477,3
10478,3
10479,3
10480,3
10481,3
10482,3
10483,3
10484,3
10485,3
10486,3
10487,3
10488,3
10489,3
10490,3
10491,3
10492,3
10493,3
10494,3
10495,3
10496,3
10497,3
10498,3
10499,3
10500,3
10501,3
10502,3
10503,3
10504,3
10505,3
10506,3
10507,3
10508,3
10509,3
10510,3
10511,3
10512,3
10513,3
10514,3
10515,3
10516,3
10517,3
10518,3
10519,3
10520,3
10521,3
10522,3
10523,3
10524,3
10525,3
10526,3
10527,3
10528,3
10529,3
10530,3
10531,3
10532,3
10533,3
10534,3
10535,3
10536,3
10537,3
10538,3
10539,3
10540,3
10541,3
10542,3
10543,3
10544,3
10545,3
10546,3
10547,3
10548,3
10549,3
10550,3
10551,3
10552,3
10553,3
10554,3
10555,3
10556,3
10557,3
10558,3
10559,3
10560,3
10561,3
10562,3
10563,3
10564,3
10565,3
10566,3
10567,3
10568,3
10569,3
10570,3
10571,3
10572,3
10573,3
10574,3
10575,3
10576,3
10577,3
10578,3
10579,3
10580,3
10581,3
10582,3
10583,3
10584,3
10585,3
10586,3
10587,3
10588,3
10589,3
10590,3
10591,3
10592,3
10593,3
10594,3
10595,3
10596,3
10597,3
10598,3
10599,3
10600,3
10601,3
10602,3
10603,3
10604,3
10605,3
10606,3
10607,3
10608,3
10609,3
10610,3
10611,3
10612,3
10613,3
10614,3
10615,3
10616,3
10617,3
10618,3
10619,3
10620,3
10621,3
10622,3
10623,3
10624,3
10625,3
10626,3
10627,3
10628,3
10629,3
10630,3
10631,3
10632,3
10633,3
10634,3
10635,3
10636,3
10637,3
10638,3
10639,3
10640,3
10641,3
10642,3
10643,3
10644,3
10645,3
10646,3
10647,1
10648,3
10649,3
10650,3
10651,3
10652,3
10653,3
10654,3
10655,3
10656,3
10657,3
10658,3
10659,3
10660,3
10661,3
10662,3
10663,3
10664,3
10665,3
10666,3
10667,3
10668,3
10669,3
10670,3
10671,3
10672,3
10673,3
10674,3
10675,3
10676,3
10677,3
10678,3
10679,3
10680,3
10681,3
10682,3
10683,3
10684,3
10685,3
10686,3
10687,3
10688,3
10689,3
10690,3
10691,3
10692,3
10693,3
10694,3
10695,3
10696,3
10697,3
10698,1
10699,3
10700,3
10701,3
10702,3
10703,3
10704,3
10705,3
10706,3
10707,3
10708,3
10709,3
10710,3
10711,3
10712,3
10713,1
10714,3
10715,3
10716,3
10717,3
10718,3
10719,3
10720,3
10721,3
10722,3
10723,3
10724,3
10725,3
10726,3
10727,3
10728,3
10729,3
10730,3
10731,3
10732,3
10733,3
10734,3
10735,3
10736,3
10737,3
10738,1
10739,3
10740,3
10741,3
10742,3
10743,3
10744,3
10745,3
10746,3
10747,3
10748,3
10749,3
10750,3
10751,3
10752,3
10753,3
10754,3
10755,3
10756,3
10757,3
10758,3
10759,3
10760,3
10761,3
10762,3
10763,3
10764,3
10765,3
10766,3
10767,3
10768,3
10769,3
10770,3
10771,3
10772,3
10773,3
10774,3
10775,3
10776,3
10777,3
10778,3
10779,3
10780,3
10781,3
10782,3
10783,3
10784,3
10785,3
10786,3
10787,3
10788,3
10789,3
10790,3
10791,3
10792,3
10793,3
10794,3
10795,3
10796,3
10797,3
10798,3
10799,1
10800,3
10801,3
10802,3
10803,3
10804,3
10805,3
10806,3
10807,3
10808,3
10809,3
10810,3
10811,3
10812,3
10813,3
10814,3
10815,3
10816,3
10817,3
10818,3
10819,3
10820,3
10821,3
10822,3
10823,3
10824,3
10825,3
10826,3
10827,3
10828,3
10829,3
10830,3
10831,3
10832,3
10833,3
10834,3
10835,3
10836,3
10837,3
10838,3
10839,3
10840,3
10841,3
10842,3
10843,3
10844,3
10845,1
10846,3
10847,3
10848,3
10849,3
10850,3
10851,3
10852,3
10853,3
10854,3
10855,3
10856,3
10857,3
10858,3
10859,3
10860,3
10861,3
10862,3
10863,3
10864,3
10865,3
10866,3
10867,3
10868,3
10869,3
10870,3
10871,3
10872,3
10873,3
10874,3
10875,3
10876,3
10877,3
10878,3
10879,3
10880,3
10881,3
10882,3
10883,3
10884,3
10885,3
10886,3
10887,3
10888,3
10889,3
10890,3
10891,3
10892,3
10893,3
10894,3
10895,3
10896,1
10897,3
10898,3
10899,3
10900,3
10901,3
10902,3
10903,3
10904,3
10905,3
10906,3
10907,3
10908,3
10909,3
10910,3
10911,3
10912,3
10913,3
10914,3
10915,3
10916,3
10917,3
10918,3
10919,3
10920,3
10921,3
10922,3
10923,0
10924,3
10925,3
10926,3
10927,0
10928,3
10929,3
10930,3
10931,3
10932,3
10933,1
10934,1
10935,3
10936,3
10937,3
10938,3
10939,3
10940,3
10941,3
10942,3
10943,3
10944,0
10945,1
10946,3
10947,3
10948,3
10949,3
10950,0
10951,3
10952,0
10953,3
10954,3
10955,3
10956,3
10957,3
10958,1
10959,3
10960,3
10961,1
10962,3
10963,2
10964,3
10965,3
10966,3
10967,3
10968,3
10969,3
10970,3
10971,3
10972,3
10973,3
10974,3
10975,3
10976,3
10977,3
10978,3
10979,3
10980,3
10981,3
10982,3
10983,3
10984,1
10985,0
10986,3
10987,3
10988,3
10989,3
10990,3
10991,3
10992,3
10993,0
10994,3
10995,3
10996,3
10997,3
10998,3
10999,3
11000,3
11001,3
11002,3
11003,3
11004,3
11005,3
11006,3
11007,3
11008,3
11009,3
11010,3
11011,3
11012,3
11013,3
11014,3
11015,3
11016,3
11017,3
11018,3
11019,3
11020,3
11021,3
11022,3
11023,3
11024,3
11025,3
11026,3
11027,3
11028,3
11029,3
11030,3
11031,3
11032,3
11033,2
11034,3
11035,3
11036,3
11037,3
11038,3
11039,3
11040,3
11041,3
11042,3
11043,3
11044,3
11045,3
11046,3
11047,3
11048,3
11049,3
11050,3
11051,3
11052,3
11053,3
11054,0
11055,3
11056,3
11057,2
11058,3
11059,3
11060,1
11061,3
11062,3
11063,3
11064,3
11065,3
11066,3
11067,3
11068,1
11069,3
11070,3
11071,3
11072,3
11073,0
11074,3
11075,0
11076,3
11077,1
11078,3
11079,3
11080,3
11081,3
11082,3
11083,3
11084,3
11085,3
11086,3
11087,3
11088,3
11089,3
11090,0
11091,3
11092,3
11093,3
11094,3
11095,3
11096,3
11097,3
11098,3
11099,3
11100,3
11101,3
11102,3
11103,1
11104,3
11105,3
11106,3
11107,3
11108,3
11109,3
11110,3
11111,3
11112,3
11113,3
11114,3
11115,3
11116,3
11117,3
11118,3
11119,3
11120,3
11121,3
11122,3
11123,3
11124,3
11125,3
11126,3
11127,3
11128,3
11129,3
11130,3
11131,3
11132,3
11133,3
11134,3
11135,3
11136,3
11137,2
11138,3
11139,3
11140,3
11141,3
11142,1
11143,3
11144,0
11145,3
11146,3
11147,0
11148,3
11149,3
11150,1
11151,3
11152,3
11153,3
11154,3
11155,3
11156,0
11157,3
11158,3
11159,3
11160,3
11161,3
11162,3
11163,3
11164,3
11165,3
11166,3
11167,3
11168,3
11169,2
11170,3
11171,3
11172,3
11173,3
11174,1
11175,3
11176,0
11177,1
11178,3
11179,3
11180,3
11181,3
11182,3
11183,3
11184,3
11185,3
11186,3
11187,1
11188,3
11189,3
11190,3
11191,3
11192,1
11193,1
11194,1
11195,1
11196,1
11197,1
11198,1
11199,1
11200,3
11201,1
11202,1
11203,3
11204,1
11205,1
11206,0
11207,1
11208,3
11209,1
11210,1
11211,0
11212,3
11213,1
11214,1
11215,1
11216,1
11217,1
11218,3
11219,3
11220,3
11221,1
11222,3
11223,3
11224,3
